Unnamed: 0,ids,audio_file_created,failed
25687,TniMaH4Ozso,0,0
25688,4HOeoj6IjTA,0,0
25689,Q6jwWTyJuS8,0,0
25690,DaYMfMgL46o,0,0
25693,ngs_BcrpB4o,0,0
25694,36MeRWemhAQ,0,0
25696,RIXBbleypDA,0,0
25699,VJkXptSMjbE,0,0
25701,Vxsh94oPBUw,0,0
25705,6h3RDrCvjlo,0,0
25709,SMCpUAK3mqA,0,0
25710,KbfxRG3h-_8,0,0
25711,09tIGX571UU,0,0
25712,YPMD0CMJJqM,0,0
25713,5lbBYlQKe4s,0,0
25714,I9G9sletuJ8,0,0
25715,QvF_YUZMP7A,0,0
25716,ExYMuPC5Jjo,0,0
25717,h1qod0l_7GQ,0,0
25718,zsK6jtIqvng,0,0
25719,WBKlC2ZzOUY,0,0
25721,vXl0CgPQ57w,0,0
25722,u8lOIkwimsw,0,0
25723,Hu5XMpHYjEQ,0,0
25725,oNUJugwRv2Y,0,0
25726,0cRLQpSWDH0,0,0
25730,1pfnmC6W1zg,0,0
25731,KxEFE7GVIUY,0,0
25732,tNn7uWNyBhU,0,0
25733,iX-kobqFlFE,0,0
25734,Nq4rOjLN-5s,0,0
25735,M76EsTP0OFo,0,0
25736,xPMbZWBf4Dg,0,0
25737,7A6keEsfLiY,0,0
25738,N53cPmtS4OE,0,0
25739,Fa2P4f1Iv4Q,0,0
25742,xuf6rsc1q6E,0,0
25743,mMbSvRyXj4k,0,0
25744,ywR_Qlx3Otg,0,0
25745,X4lmHC4cV8o,0,0
25747,8FYZyFs6eN8,0,0
25748,uBrRIVoUAYU,0,0
25749,hfHqRs-GGDk,0,0
25751,GzzeWsjrl8A,0,0
25752,rfuhFOhSxZA,0,0
25758,d6aTU9MN-oc,0,0
25761,RYOEUOKbrf0,0,0
25763,5qsnWYyYQ-s,0,0
25764,T1MqY5a_AxE,0,0
25765,VNhpqxUKSyY,0,0
25766,Wihzp-F245U,0,0
25768,oLkzwX0cD4I,0,0
25771,KCqWEWfUhEs,0,0
25772,VgDVVqD1kU0,0,0
25773,517fN2a0HPU,0,0
25778,I-wz8gDOPGo,0,0
25779,CHn8RKkRSOU,0,0
25780,koW2MX8k3wk,0,0
25782,ahsdSJViPX4,0,0
25784,63oa2Pv_cXg,0,0
25785,joRr4d5EDWk,0,0
25787,QVfJhE-BQ0I,0,0
25790,Moxnx9gBWkw,0,0
25792,QgWY5B5vtxQ,0,0
25794,gcvZyDt7BWY,0,0
25795,lQkh5MRNthw,0,0
25797,TXnItktDF3o,0,0
25798,PUThFIqkLNU,0,0
25799,5KeSicJyUhg,0,0
25800,JhZxrYfm63Y,0,0
25801,0A4cM_nxvzo,0,0
25802,rq_pk9Z9MGo,0,0
25804,GSLxLhZdl7E,0,0
25805,tuB07FmmXwY,0,0
25807,8XSqOhibUO0,0,0
25808,Woiwv7yD1xQ,0,0
25809,yS654E8NIi4,0,0
25811,ur1UDyWy_XY,0,0
25815,TuwELdaU_Pg,0,0
25816,t86QaCw61MM,0,0
25818,qtZnFCLN-vU,0,0
25819,YXCL1FcbWzA,0,0
25820,5vJbvOy3aWQ,0,0
25821,DsibmJHilP8,0,0
25822,aDW6QrdxNe4,0,0
25824,CVhb4DQrbt4,0,0
25827,CD5F5CZCYNo,0,0
25831,xKwJlSu5P5A,0,0
25833,Xh62kum7E6c,0,0
25835,NBp31XGNTJ8,0,0
25836,W-Y1QUebYOM,0,0
25838,5PrAYHVQ2UA,0,0
25840,rFM8FCFOQsE,0,0
25841,oghgE-ARDaI,0,0
25842,o_92i1hmTVg,0,0
25843,1GOQ24Qh_4I,0,0
25844,U8z-QSq1VI8,0,0
25846,Cu4ytkQVoEQ,0,0
25848,2BFzMwUxGMc,0,0
25850,ii27C4ldAYU,0,0
25852,e1UZjXO3XLc,0,0
25855,-kRINLj2RFg,0,0
25856,rPBNvWfnRRE,0,0
25857,HdItlqUANyk,0,0
25858,LmMQoy1AAdc,0,0
25859,w-wX78LolN8,0,0
25860,IxljPBsUFgw,0,0
25861,Me3TLFCCToE,0,0
25862,i2Gh8YZQ2X0,0,0
25864,EAHmnmXL3pY,0,0
25866,_Y1B-pFSraE,0,0
25868,qZhphf7V4mI,0,0
25870,Kh15ahmAbYU,0,0
25871,6wgGKAH7zys,0,0
25873,T84gjMB_n2I,0,0
25874,VndWOPpAxyo,0,0
25875,W_JaDzNRYn0,0,0
25876,dD2zmKaI-dY,0,0
25878,wJ9UtVUJqDs,0,0
25879,seJD3wVG6pM,0,0
25880,pWzYPmPvmnE,0,0
25881,1FTomOBPHLs,0,0
25883,5JfY7owYgCw,0,0
25884,Nr_RNYJr8A4,0,0
25885,iyPV7pSXyxo,0,0
25886,lD1VRyi7xu8,0,0
25889,2baIpX29TMs,0,0
25893,Ky15U7oq5_4,0,0
25895,N4BN0MstEsE,0,0
25899,RBf8kT_gtKA,0,0
25900,520iMh6fhE0,0,0
25901,oSY02oYU5GQ,0,0
25903,Ob1zMaeMPbA,0,0
25904,N05qH0dM9-8,0,0
25908,gDd-zCcIQtY,0,0
25909,bufxYxRIUnI,0,0
25910,D1kev5fNpu4,0,0
25911,VDk26c5L6KQ,0,0
25912,CjZs1_OQS88,0,0
25913,gcPIZUgiYBI,0,0
25914,3Q_DxUq37so,0,0
25915,MkFebVFHsPg,0,0
25916,4drS2LlkcTc,0,0
25919,Yp8W1gSaqJk,0,0
25921,kX7fCnWu2O8,0,0
25922,qbKpE1sJ_LU,0,0
25923,0Bi4ixsZV2o,0,0
25924,zG8J69ZOYRw,0,0
25925,6MeS0onr5TM,0,0
25927,1LSW2aeavmg,0,0
25929,2uJFQQPuX84,0,0
25930,yVgXE7zB7Y8,0,0
25931,1ApgVZQyTk4,0,0
25932,OqUflJO4UgI,0,0
25934,stGQ6Tp68gQ,0,0
25935,u5DDrnnDqBI,0,0
25936,ce8pDU6xaWY,0,0
25938,jGAHKSeAW3A,0,0
25939,rwg-pAdKohI,0,0
25940,mZj9Df_1WGg,0,0
25943,mXlkMC0wajo,0,0
25944,5dNWbFeiXcI,0,0
25947,bxLqrLSJt9Y,0,0
25948,REkQdNsgpUg,0,0
25949,qxxMa8_zx7k,0,0
25951,dr7qQ88UCiE,0,0
25952,vZDzgHDRyIE,0,0
25953,jf0OxUD5nDg,0,0
25954,psL1B77AKv0,0,0
25958,DtrGlqaMGyU,0,0
25960,0hMRokFFIzk,0,0
25961,h6kryy10wes,0,0
25962,EWAm5g-pDwI,0,0
25963,XeBkWFBx8IM,0,0
25964,YmwIbVO2fs0,0,0
25965,Yjum0WD_UNk,0,0
25966,oR6EhmJihq4,0,0
25967,TE9MTEke_D8,0,0
25968,RzJeokpE-tA,0,0
25970,uHQ0HpmO-jc,0,0
25971,oUCUuJC-bC0,0,0
25973,ZmnyCxpso4I,0,0
25976,UQudMxfr-qg,0,0
25977,FS1FNqDh-fE,0,0
25979,YaOI2ZAXJwc,0,0
25981,4Vt2m7_40ws,0,0
25984,x-gNPJ3US_I,0,0
25986,ViDAqGOwKrk,0,0
25987,cHRuE8ZOWac,0,0
25988,kkWghpxpM38,0,0
25991,zTIWjyu9imc,0,0
25993,eHa6rhJ-OKs,0,0
25995,7xeblGFcws0,0,0
25996,L0NjVFLoGSc,0,0
25997,wX22j1KKxWo,0,0
26000,9o0K1mbOjVc,0,0
26005,hhrk5x0lI6w,0,0
26008,uhe-J8nwgPQ,0,0
26009,dIcJaOoYm2c,0,0
26010,TEcrhsM4HI8,0,0
26011,05HOXGzaH4E,0,0
26012,VNNNmVG0QRA,0,0
26015,M7ahLfkHLOg,0,0
26017,5VKLRFlVq4g,0,0
26018,GmgLHRNma8E,0,0
26020,QhorWXGdHJk,0,0
26021,bH8nBn1kpiw,0,0
26022,Hx6SaghzSks,0,0
26023,xxXaSGfGm7w,0,0
26026,UCPfzW_ioJ8,0,0
26027,zRFybRtY_ig,0,0
26029,2lErcrxT-o8,0,0
26030,1xmtIJlG2zs,0,0
26031,qQSvI329U2A,0,0
26032,AsSqDs8BHOs,0,0
26033,vqHrnMeYQYc,0,0
26034,Mohqa03FH-Q,0,0
26035,AT21oFG9c5I,0,0
26037,3hokzyB5Ed4,0,0
26038,LBjEBQUQ37g,0,0
26039,s20ngRiWN44,0,0
26040,iA3SaVNfmEc,0,0
26041,Ac6-vp1yKC0,0,0
26042,awGv7VRG-B0,0,0
26043,f-6E4Nig8es,0,0
26045,CUFqixIJJao,0,0
26047,88tDMaQOjj4,0,0
26048,YPMd7ookxJQ,0,0
26049,IbzGjThEwgQ,0,0
26051,GjlEAbV0hu0,0,0
26052,thKqATItFTo,0,0
26053,zjNh41bLFeE,0,0
26056,x7tsa709t2I,0,0
26058,6gWkLs3Omus,0,0
26059,i2dXxt6A88w,0,0
26061,sEMDmyB7NgA,0,0
26062,PEuKUneMoTI,0,0
26064,1uBGEYE1_WA,0,0
26065,nyA8xCen9pY,0,0
26067,g_wK_-iC3GI,0,0
26068,UwxrOKYejYc,0,0
26069,nukKW21RGxU,0,0
26070,Gxar-demSWQ,0,0
26071,X9fVBHZjKak,0,0
26072,zT6XTSwAT8E,0,0
26073,MaAWZQTZMTU,0,0
26074,-VLVYtt6APw,0,0
26075,mML6Gjmq91o,0,0
26076,whnahaQ1Ffg,0,0
26078,aITmihDCHGo,0,0
26080,UlJ_PqIwnic,0,0
26082,3oLleaG3NB0,0,0
26083,tXlHIYvrI8c,0,0
26084,zLQggjYEDjk,0,0
26085,2qbBAevSG9o,0,0
26086,8vRl5jPpGio,0,0
26087,dYyE6SV-Tkk,0,0
26088,zJi8FB2MH0U,0,0
26089,MLjTecO0M9g,0,0
26091,CHr3Pg-bXlM,0,0
26092,9uHFiKTKuXc,0,0
26093,DQLs08tAxEw,0,0
26094,zKFle0Hvsx4,0,0
26095,yprSPT1BkiA,0,0
26096,9o93hEYYmiQ,0,0
26098,vQ24OhIDGuI,0,0
26099,iTK3S9hl4nc,0,0
26100,jyq-DE1BE-M,0,0
26101,qH6JAN3NEvE,0,0
26102,wYPbxmDqfPs,0,0
26103,-9HWPeKRemw,0,0
26104,MmlGAMbeQTg,0,0
26105,AEIhwSNb95U,0,0
26106,3rQXUk_b0io,0,0
26108,U4YG0aZW430,0,0
26109,oXnSvbs01jg,0,0
26111,5zWFJniyyYQ,0,0
26115,Lesvhl_AtWc,0,0
26117,JwLWYm6V6Sk,0,0
26118,wJvmE-5hifE,0,0
26119,B0KgtQ9eU-o,0,0
26120,ezGLiKEk_2M,0,0
26122,fCdmenXBnIc,0,0
26123,pp4jRgtn5AA,0,0
26124,JUdXolxeRNs,0,0
26125,__A9ygAahpI,0,0
26126,TS1l514QFV0,0,0
26127,jlPIkYFjd08,0,0
26129,X0qh_IxT0ME,0,0
26130,29R6e_xCeJw,0,0
26131,9H55gKHife4,0,0
26132,iOWuBwXSKEU,0,0
26133,xucUi939WrM,0,0
26134,-NfsZDb9KrU,0,0
26135,JWSwxOLHK9I,0,0
26136,cfb6-eJkr6I,0,0
26137,l-2TbQqUrhA,0,0
26139,O-Wm-VTg05U,0,0
26142,PTrePsh2SSU,0,0
26143,k4ZjEqy6V9o,0,0
26146,0KHM8Beb_2w,0,0
26147,97yOHoAHPXQ,0,0
26149,_wEcIe7Q6_w,0,0
26150,1IT3uH4iqgY,0,0
26153,zar16clGA9Q,0,0
26155,_wgQldvFjYc,0,0
26156,Hyt5c7kOJOg,0,0
26158,mg2MVq3jzMA,0,0
26159,8O2sVdy3u98,0,0
26161,tCFthEUS_cE,0,0
26162,UF5zvCZz58o,0,0
26163,mNsY7NCwHKA,0,0
26166,y2LE0aJBtE4,0,0
26167,axfxOXneLYg,0,0
26168,AmUYzmHTOy8,0,0
26169,1OMipKZ8JRQ,0,0
26170,LSRbQ5BKt7s,0,0
26171,Np7zJGvmKcI,0,0
26172,KQ8Ktr5J0RE,0,0
26173,t5YmYzPVK00,0,0
26176,d8MA5-eTWys,0,0
26177,Z0XkF0lHOA4,0,0
26178,ewXAjSCTdLc,0,0
26179,99ABiaSU2vQ,0,0
26180,wHMoPw-WIF8,0,0
26181,pbYeDpnKFjk,0,0
26183,t0DQRSTcLlA,0,0
26185,GftkeCkWc6w,0,0
26186,X-8B8uVcrGM,0,0
26187,aQq0c0MkrnI,0,0
26188,zuH-kmKtHBM,0,0
26189,M7VAoZBNsd0,0,0
26190,-hAiPQOsByY,0,0
26191,fZ_dyHA40hg,0,0
26192,wupUo3P5GcE,0,0
26196,TcigwrESBk8,0,0
26197,2MxT48ZQrK8,0,0
26198,EqHqMkHn3LE,0,0
26201,Kdi3DxmZ2qk,0,0
26202,ljkD9uupcrU,0,0
26203,C6EqdFIn73A,0,0
26204,wy8uOlE8KGc,0,0
26206,Z-oMm8hz0yU,0,0
26208,a2rLMnZabOA,0,0
26209,U0BDOqRt3mo,0,0
26210,HoFDW7HQXkQ,0,0
26211,2Pl8Uu-QMzs,0,0
26212,3zvViYWIaB0,0,0
26216,oMQcgZr0vj8,0,0
26217,0WCbWPBrpNg,0,0
26218,fqvPg6ILgK0,0,0
26219,NDiW0gk0mCA,0,0
26223,Pw66fEl1Rvk,0,0
26224,V2W_xKuFSzQ,0,0
26226,1Q-iCOs-XIk,0,0
26229,dbPw9BDzcUM,0,0
26230,4HBqDWitFcU,0,0
26231,w3MPL37NmoI,0,0
26232,KaNUGJeBaGk,0,0
26233,hj7PoDf-UaY,0,0
26236,-Br4Gbxyx3I,0,0
26237,qJchiimSap8,0,0
26238,5XcnNAg8cZ0,0,0
26239,11Xat_dSJKo,0,0
26240,YPUT6uuZVos,0,0
26241,dvYCDrxD6Hw,0,0
26242,FWHPDJr9QTA,0,0
26245,qkOytbeTzgQ,0,0
26246,NS6VgpjXtDA,0,0
26247,gOo0TksS_Iw,0,0
26249,N1RSjPmf6xM,0,0
26250,VG7F3JWD7Lo,0,0
26251,atCe56l_IsY,0,0
26253,Bh4QspLDOlw,0,0
26255,gfkvIs2gBkA,0,0
26258,NQRKs3_5ES8,0,0
26259,Md_2CZAq9tI,0,0
26260,GNC2Xvm7dvM,0,0
26261,Vdt40veCzUk,0,0
26262,RyOHoaasA2s,0,0
26263,nMmy9NSGLdU,0,0
26264,l4oJR9TZwz0,0,0
26266,TQgWGvD28iY,0,0
26267,y-bcjDtFPos,0,0
26268,v060e9Siw_Q,0,0
26269,U3cK_PAobW8,0,0
26273,4qv0to4QJYQ,0,0
26274,pQ_HpnHKi2k,0,0
26275,OwbDzkSshCE,0,0
26276,-cH0fhADBPo,0,0
26277,RnNNIbF5tQI,0,0
26279,7EWg39IOEXg,0,0
26280,s1EN_Vio6jE,0,0
26281,nd9kPQugdGQ,0,0
26282,8CNsN6x85XA,0,0
26283,4x0SzbqCREI,0,0
26284,07ciUK54TGY,0,0
26285,S15GqQ8FxKc,0,0
26286,tuN_XtuZMkU,0,0
26288,65X1tygUVSs,0,0
26289,8xyPcfzxCB4,0,0
26292,m9NJtBXDgtc,0,0
26293,2EkUdxbENWY,0,0
26294,F-2DoL1bsic,0,0
26296,KbjQMnNKCcM,0,0
26301,EQPuo2H25js,0,0
26302,gSoJW1Jisp8,0,0
26304,qJkR0DqYlVA,0,0
26306,9dUXW8348NM,0,0
26307,jgVqg0lXop8,0,0
26308,ojP9Non0gzo,0,0
26309,k-FGzoHEeYU,0,0
26312,Q711yKKOFG4,0,0
26314,ikcjRXeIuTE,0,0
26315,QNzEW5Z47as,0,0
26316,JUgabJYW_ks,0,0
26318,De6BvaBPZRs,0,0
26319,qGaCOHf0KBU,0,0
26321,xGRJ3nuhJtU,0,0
26322,DOgBpy6ajYc,0,0
26323,AFvStGdxmio,0,0
26324,giM-oXP7SBw,0,0
26325,hCWPfZFWeTo,0,0
26326,wmYbKg5uRhc,0,0
26327,Jl6gIy4Ai-0,0,0
26328,ywYnZz2KIDA,0,0
26329,BivcvAPXVd0,0,0
26330,rbe2BNJ2xVM,0,0
26333,gveNUiIZvbg,0,0
26334,OJRBiQxHZ9w,0,0
26340,2y03zYQ0IJc,0,0
26344,Nc413APOnHc,0,0
26347,qj7nOba4jeM,0,0
26350,F_NjVff5wc4,0,0
26351,VMo1uwYBV9w,0,0
26353,I6cYBBe-1RQ,0,0
26354,-m_Lo8U7uUk,0,0
26355,871mUAbHUkU,0,0
26356,81r78aAIGmQ,0,0
26357,BL3dDfZjSIc,0,0
26359,YF2awK6rxwo,0,0
26360,WC_Qm1kGCxg,0,0
26361,FgYbzqyTKbM,0,0
26362,WPDeKliNLhw,0,0
26363,9hP3qGijy3Y,0,0
26364,P1io6usUHvw,0,0
26366,7X0TyPmRXyg,0,0
26371,wY_iDuvxupo,0,0
26372,mIOejFA9tpA,0,0
26373,MT8eXg3XrrI,0,0
26374,BoMbh2T4SqQ,0,0
26375,1tHZXviP84g,0,0
26377,DzWh_J7zHK4,0,0
26379,GX0TDUJHnNM,0,0
26380,BUpE06TdSG4,0,0
26381,PkPDYDie3jA,0,0
26382,YYrdROu1D4M,0,0
26383,EZ0zk0rz8sQ,0,0
26384,jis5r8AHXmE,0,0
26387,ZEHdr8HNaZE,0,0
26388,B5A1LddEH_8,0,0
26390,X2d771qlOVw,0,0
26391,IozIswL7EZc,0,0
26392,w6TiOUH6u0g,0,0
26393,o5Z4OKe3IbM,0,0
26394,qEBT6hY35Jo,0,0
26396,5l2TMU62omU,0,0
26397,tapSpZskD2M,0,0
26401,5TcNw3_BBzU,0,0
26402,Ri_P6W80fq0,0,0
26403,j_G7EChO21o,0,0
26405,J7kn3n6Bn1Q,0,0
26406,esL3WlNVlQk,0,0
26410,Ftl-dztAx-0,0,0
26412,aCebWCiDOwI,0,0
26413,zaVD3ZWUS48,0,0
26414,M8AJQGnBjJU,0,0
26415,i8q2giSRIO4,0,0
26416,PQgDybr3Vn0,0,0
26417,Oy2Uac0pGWY,0,0
26419,FAivs8Vx-T8,0,0
26423,0DwYRYTAwvg,0,0
26424,jU80FYFbsC8,0,0
26425,giG5vIxdgg0,0,0
26426,vv2-w4ipTVw,0,0
26428,Rb7C53MTNL0,0,0
26429,IP4NtMZGIRw,0,0
26432,pO4iqo8PKqk,0,0
26434,bLnKixkexu4,0,0
26435,LuL6JQOJw1c,0,0
26436,BeU2_78BdYU,0,0
26437,ScUGZIHY4ss,0,0
26438,Pblm6LkeafQ,0,0
26439,vn6tkMTz47k,0,0
26440,CCRlRsPquQs,0,0
26441,1W2RM9jDZ8I,0,0
26442,_S5FKAHBp78,0,0
26443,gikC_v6T7Ho,0,0
26444,Bb8lVfR_ACo,0,0
26445,LY6rayt56Nw,0,0
26446,Dv4TPhW1Dts,0,0
26447,DVy6QEIQeXQ,0,0
26448,MmlCMWUo25Q,0,0
26449,W3ezPrQZFXA,0,0
26450,2I8EASp4Eh8,0,0
26451,nC6VirsRxIs,0,0
26453,wvWhqDcQwus,0,0
26454,fA8P5e33FI8,0,0
26455,kiXPlCcq3lg,0,0
26456,8XVJrmlu0P8,0,0
26457,g6khE1f1GsQ,0,0
26458,h3_mxdlJ0fs,0,0
26460,ysg-HR-3bus,0,0
26462,iRB2v21BFXM,0,0
26463,sE_g0pHidA8,0,0
26464,nq31mam0V48,0,0
26465,_GitYHLT4C8,0,0
26466,yQT6vXPwwq0,0,0
26467,eteolPw9DQw,0,0
26468,uvw-u1ViDog,0,0
26471,3MkN4-qLem4,0,0
26472,91ggP7R33OA,0,0
26473,Ro_b7oCullw,0,0
26474,QJVwA6XeBPA,0,0
26475,wQGXvHbxzDo,0,0
26476,Xfy0Ph0jbuI,0,0
26477,R0EW1odJ6w4,0,0
26478,jpP3lq1mizA,0,0
26479,nNGWCyQPhOM,0,0
26480,6RzBGWXiAy4,0,0
26481,YgFhzsQoVrU,0,0
26482,1MgncZqlVtM,0,0
26489,8oUDfmqnosg,0,0
26490,0t0LQFDbtUg,0,0
26491,ePHVK-c9Q5A,0,0
26492,dLnqAX65dNQ,0,0
26494,_ZjrUPyNN8g,0,0
26495,B0q24aPSwks,0,0
26496,WmuZiRgV4xQ,0,0
26497,Obi-41JF7zY,0,0
26500,89hFNmMNtoQ,0,0
26501,-MiIGFCs09o,0,0
26502,0GEgd2u93NY,0,0
26503,wuRuoRIfCPA,0,0
26504,qNwzkN7J0tE,0,0
26505,Hg_IsXjP8YU,0,0
26507,UxxU7kxcM7k,0,0
26508,9AlLlgyp9l8,0,0
26509,1ut9ayN_oSY,0,0
26510,wXNEiaBP05c,0,0
26511,FKbyfr8HSFw,0,0
26512,IFHnfgFI9mA,0,0
26513,z9uJWVfR_BQ,0,0
26515,I4IuCvUucbs,0,0
26516,AQm050EqYdo,0,0
26517,SeLWBuqNAuw,0,0
26520,btH1LCnsnaU,0,0
26522,dwOGpiVEBRk,0,0
26525,L0hAp-tic3Y,0,0
26526,qX8R5tByCUo,0,0
26527,ZNOwuATDfgM,0,0
26531,J0iW6oiITac,0,0
26532,Qx5kXjoKJXQ,0,0
26534,mBLjw8z3W1M,0,0
26535,yPD2aBStjt0,0,0
26536,pAG6ITlITuc,0,0
26539,Ceef-cx2-mk,0,0
26540,luNotxalXOY,0,0
26541,925ove4R740,0,0
26542,2wTRIoh4I9o,0,0
26544,vFHwrHM9LW0,0,0
26546,tcTs69YVfjE,0,0
26547,YUK8_hhaDHg,0,0
26549,thVNohfcoAg,0,0
26551,9xgdq0ekz-Q,0,0
26554,46JP8YX18ok,0,0
26555,_rEct60FvU4,0,0
26557,JroQgMH9t3U,0,0
26558,6UwoMHcz9Tw,0,0
26559,nIlgOUSlikg,0,0
26560,waQRyVOGxUI,0,0
26561,Ond8QiOxgFo,0,0
26563,TKo0s-dQmmY,0,0
26564,JVWvAwK8gf4,0,0
26565,lgLQSvZyxqg,0,0
26566,5XCzTYtttX8,0,0
26567,_MSrjEdtxtA,0,0
26568,ISvfFZ9cBio,0,0
26569,O-eKpMpvJro,0,0
26570,47qZeUh2Qcs,0,0
26572,hthuU3lunsI,0,0
26573,0snrLDAqMqg,0,0
26574,nHxRqnOnuac,0,0
26575,fj2_eGOG-hc,0,0
26576,1L-RhWdNwlo,0,0
26578,M9eeAGc9SfY,0,0
26579,gUXhZxEX32Y,0,0
26580,Ks1tzf14ifM,0,0
26582,YkB3H8g7Cgo,0,0
26584,4xOMbEU4UyI,0,0
26585,lLI2WZNXMSg,0,0
26586,Gaw8HPsiefM,0,0
26587,Yl4qFnrawNc,0,0
26589,EFVW_r3vHpw,0,0
26590,eYrYjYgGYUM,0,0
26591,DNT_8Kba02I,0,0
26592,tkTQ0czC-Bs,0,0
26593,u4BgFAiiUOY,0,0
26597,YNoL-wPTZiU,0,0
26599,xvoAX59PRWY,0,0
26600,okqpYF-5Jz4,0,0
26602,HGzRu5ICJ3U,0,0
26603,lcAlSXi-YK4,0,0
26604,JRl1hYLlAiE,0,0
26605,yRhFHkET--w,0,0
26606,J84v8K11_mU,0,0
26607,TKN0EwSGK1g,0,0
26608,v_a0G-LWfeE,0,0
26609,kcVFotfAC_w,0,0
26611,6Ig6G-0q20o,0,0
26613,ggFQcH-MwKA,0,0
26615,dwOQnawUVyg,0,0
26616,5hALn4pNYuk,0,0
26618,0xojbrp4Stk,0,0
26619,QE42feJsD9E,0,0
26620,U28sEo2Hs0Y,0,0
26621,NwuD9M5NalM,0,0
26625,yxccAcxXmzw,0,0
26629,NybDUH3wLW4,0,0
26631,GBkX5Mhiadk,0,0
26632,zyCw_bi_HNs,0,0
26633,8buWg1XiH4A,0,0
26634,xvIYQk-mDTU,0,0
26635,iuzse0E6vlU,0,0
26637,7jEYdiU1KwA,0,0
26640,3Xovj8L3Lvo,0,0
26641,1LNyX_4wZHI,0,0
26643,Td2K9jVcVYE,0,0
26644,YWXitvQfiAk,0,0
26645,bj8KLKfylq4,0,0
26646,V28oy8_BR4Y,0,0
26647,0M4bz3vsQcU,0,0
26648,_MkGes9x2wg,0,0
26650,b7OsPZ6Mz3U,0,0
26651,oGls1gBUsPU,0,0
26652,kU1MeSce0vY,0,0
26653,AUa6SWunWiA,0,0
26659,-J0fR6u3nkQ,0,0
26661,UfOJ8f_r7bo,0,0
26662,bPDvDCMGdNc,0,0
26664,SW-PIkmbKIE,0,0
26665,2MjxApF2Tt0,0,0
26666,FOD-wY2DO74,0,0
26668,RmLvF3ai6X4,0,0
26670,v1j79OMTCtQ,0,0
26672,qRAMAQWfLuQ,0,0
26673,OJ1Q5be3wvU,0,0
26674,GS-Uw4iKf-4,0,0
26677,q8qXRjwsse4,0,0
26678,XjLq2QuVqrI,0,0
26679,dFQA4lXhF_I,0,0
26682,s20vx16P2qs,0,0
26683,MhPaStUXJeI,0,0
26684,i9wVvUPb42c,0,0
26685,0c-zjJpq-AI,0,0
26686,u9IVl_zgCE0,0,0
26689,YmJ1KXpzYqU,0,0
26690,d4rE1I4Zyr8,0,0
26691,zYmFlgOmnew,0,0
26692,OvCE5jk2XzI,0,0
26695,FIerji535ek,0,0
26696,xYWM5PS-vOI,0,0
26698,P_8CKgtKJnc,0,0
26699,IufR2hS1Er0,0,0
26700,3p06UyISfo8,0,0
26701,cBJRhvc74KQ,0,0
26702,H4MpvvyjlJg,0,0
26704,A7LNgjaoaOA,0,0
26706,viYUUoM4Hmg,0,0
26708,DT6hma3UnpM,0,0
26710,Vp079rndX7o,0,0
26711,O3NDt7K7bpk,0,0
26712,cPonbmBsLgo,0,0
26713,8olpT42IpiQ,0,0
26715,_PwHNkuWGko,0,0
26716,e4tcSXzUu64,0,0
26717,A_rkkC_C0qg,0,0
26719,-bs2ygh484s,0,0
26721,H2hEm6cNYno,0,0
26722,eC2Uv2cl9-M,0,0
26723,GbfpGMnT_C0,0,0
26728,4GlEOmhiDZM,0,0
26729,lkBkt009rTY,0,0
26730,knP312XDXF4,0,0
26731,at27FJ5Kxc8,0,0
26732,R5FzKzsVuPs,0,0
26733,_4FL8PyAGTU,0,0
26734,Ff3CPADkeHI,0,0
26736,JbrbjNiwALI,0,0
26738,_GNGZaNn8UU,0,0
26739,3iwkFXHPNUQ,0,0
26740,QaAfIf2avuA,0,0
26742,9pdgssKPAd4,0,0
26743,F81g98uxd3A,0,0
26744,axs_QN8rwyg,0,0
26745,_ocnv34kAFY,0,0
26746,g-UsKRVhqmI,0,0
26747,R39WY3DgLl8,0,0
26748,DHkVqfxSOMQ,0,0
26751,Fv5geLiAvyo,0,0
26752,-BnKDYnZKsU,0,0
26753,Nggfz7R1UJk,0,0
26754,qZUKBVqJqkA,0,0
26757,5nBcc-M_nhM,0,0
26758,y7HUDdYN8W0,0,0
26759,yIFcFGzZGAU,0,0
26760,jfhn75Il6go,0,0
26762,9BbMJYEmWw8,0,0
26763,4bmG91VksdU,0,0
26765,Ba_7899t8w4,0,0
26767,m_RoWdXDUNQ,0,0
26768,Vnt3Sr-e414,0,0
26769,d6jCClU5Iuw,0,0
26771,bmLe-AeS6To,0,0
26772,xbyV4O0T6gY,0,0
26774,E7rHKYHzXbE,0,0
26775,dqm2mPpSx44,0,0
26776,hyoE2cWKyJc,0,0
26778,rNhC2EyR7oM,0,0
26780,vlB8Dg6XVOU,0,0
26781,yTHRxKohhXA,0,0
26782,R4L4uup_9Bs,0,0
26784,QyaPs1KxBBc,0,0
26785,uUo1_4sAGNA,0,0
26787,OV5qIzIDUfM,0,0
26789,7UbGBG4FtM0,0,0
26790,M2P9nOdh870,0,0
26791,3l2TIOdElVQ,0,0
26792,XYwzvPwS6oE,0,0
26793,GMNvQJgIk1c,0,0
26794,OzRSnWLQny4,0,0
26795,ho2WQuy8fRc,0,0
26796,TI5uwscJ7eQ,0,0
26797,WGYF4dkHrLs,0,0
26798,Kt1ZR7db1mQ,0,0
26799,S8n73il_bqI,0,0
26803,A8Z_mwhMA5g,0,0
26805,SU4rY852LUo,0,0
26806,-rbGOn1i0_I,0,0
